編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPQMLMJIINFFAD37CA,11,51.18,見其他登記事項,鋼筋混凝土造,96年7月19日,十四層,八層
RPPQMLMJIINFFAD37CA,11,9.83,共有部分,鋼筋混凝土造,96年7月19日,十四層,
RPPQMLMJIINFFAD37CA,11,12.32,共有部分,鋼筋混凝土造,96年7月19日,十四層,
RPRQMLMJIINFFAD57CA,21,28.44,共有部分,鋼筋混凝土造,87年2月19日,二十一層,
RPRQMLMJIINFFAD57CA,21,77.45,住家用,鋼筋混凝土造,87年2月19日,二十一層,十七層
RPWNMLLKIINFFAD77CA,12,109.49,見其他登記事項,見其他登記事項,95年8月22日,十四層,三層
RPWNMLLKIINFFAD77CA,12,23.74,共有部分,見其他登記事項,95年8月22日,十四層,
RPWNMLLKIINFFAD77CA,12,20.20,共有部分,見其他登記事項,95年8月22日,十四層,
RPTNMLSJIINFFAD08CA,24,81.84,住家用,鋼筋混凝土造,83年3月30日,九層,九層
RPTNMLSJIINFFAD08CA,24,44.63,共有部分,鋼筋混凝土造,83年3月30日,九層,
RPQNMLOLIINFFAD57CA,,157.14,見其他登記事項,見其他登記事項,107年4月9日,二十四層,二十二層
RPQNMLOLIINFFAD57CA,,73.04,見其他登記事項,見其他登記事項,107年4月9日,二十四層,
RPQNMLOLIINFFAD57CA,,26.12,見其他登記事項,見其他登記事項,107年4月9日,二十四層,
RPVPMLMLIINFFAD08CA,18,125.46,見其他登記事項,鋼筋混凝土造,89年4月6日,二十三層,二十二層
RPVPMLMLIINFFAD08CA,18,23.27,共有部分,鋼筋混凝土造,89年4月6日,二十三層,
RPVPMLMLIINFFAD08CA,18,46.87,共有部分,鋼筋混凝土造,89年4月6日,二十三層,
RPQPMLMLIINFFAD57CA,33,94.12,住商用,鋼筋混凝土造,74年7月4日,二層,一層 二層 屋頂突出物
RPUPMLOJIINFFAD97CA,25,68.15,住家用,鋼筋混凝土造,82年12月13日,十三層,十二層
RPUPMLOJIINFFAD97CA,25,59.66,共有部分,鋼筋混凝土造,82年12月13日,十三層,
RPTOMLPLIINFFAD08CA,34,1559.65,見其他登記事項,鋼筋混凝土造,73年4月20日,七層,一層 二層 三層 四層 五層 六層 七層 屋頂突出物 騎樓 地下層
RPUNMLNKIINFFBD87CA,,183.21,見其他登記事項,鋼筋混凝土構造,107年6月4日,四層,一層 二層 三層 四層
RPXNMLQLIINFFBD58CA,17,176.28,見其他登記事項,鋼筋混凝土構造,90年7月4日,四層,一層 二層 三層 四層
RPOOMLMJIINFFCD27CA,24,89.04,住商用,鋼筋混凝土構造,84年2月10日,四層,一層 二層 三層 四層
RPOOMLMJIINFFCD27CA,24,89.04,住商用,鋼筋混凝土構造,84年2月10日,四層,一層 二層 三層 四層
RPTQMLQLIINFFAD38CA,48,66.57,住家用,加強磚造,59年5月7日,二層,一層 二層
RPTQMLQLIINFFAD38CA,47,87.87,住家用,加強磚造,60年11月16日,二層,一層 二層
