編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLSJIINFFAE77CA,22,102.11,住家用,鋼筋混凝土造,86年2月15日,十四層,九層
RPPNMLSJIINFFAE77CA,22,28.26,見使用執照,鋼筋混凝土造,86年2月15日,十四層,
RPSOMLMJIINFFAE57CA,24,111.72,住家用,鋼筋混凝土造,83年7月15日,八層,三層 四層
RPSOMLMJIINFFAE57CA,24,36.51,見使用執照,鋼筋混凝土造,83年7月15日,八層,
RPWNMLMJIINFFAE87CA,6,91.02,住家用,鋼筋混凝土造,101年7月10日,十四層,十二層
RPWNMLMJIINFFAE87CA,6,60.27,見其它登記事項,鋼筋混凝土造,101年7月10日,十四層,
RPWOMLPJIINFFAE28CA,12,66.32,住家用,鋼筋混凝土造,95年8月8日,十五層,四層
RPWOMLPJIINFFAE28CA,12,12.99,共有部分,鋼筋混凝土造,95年8月8日,十五層,
RPWOMLPJIINFFAE28CA,12,17.53,共有部分,鋼筋混凝土造,95年8月8日,十五層,
RPWOMLMJIINFFAE97CA,36,77.46,住家用,鋼筋混凝土造,71年8月14日,十二層,十二層
RPXOMLPJIINFFAE38CA,3,226.42,見其它登記事項,見其它登記事項,104年9月15日,三十八層,十二層
RPXOMLPJIINFFAE38CA,3,176.11,見其它登記事項,見其它登記事項,104年9月15日,三十八層,
RPPOMLMJIINFFAE27CA,12,240.16,住家用,鋼筋混凝土造,95年6月13日,二十二層,十八層
RPPOMLMJIINFFAE27CA,12,167.57,共有部分,鋼筋混凝土造,95年6月13日,二十二層,
RPTOMLPLIINFFAE18CA,23,52.13,住家用,鋼筋混凝土造,85年3月13日,十二層,八層
RPTOMLPLIINFFAE18CA,23,27.22,見使用執照,鋼筋混凝土造,85年3月13日,十二層,
RPRNMLOLIINFFAE77CA,2,98.80,見其它登記事項,見其它登記事項,105年7月7日,十四層,十四層
RPRNMLOLIINFFAE77CA,2,75.15,見其它登記事項,見其它登記事項,105年7月7日,十四層,
RPOOMLTJIINFFAE87CA,10,177.85,商業用,鋼筋混凝土造,97年11月4日,十九層,六層
RPOOMLTJIINFFAE87CA,10,106.15,共有部分,鋼筋混凝土造,97年11月4日,十九層,
RPVNMLMJIINFFBE87CA,41,128.18,,鋼筋混凝土造,66年3月4日,四層,一層
RPWNMLMJIINFFBE97CA,37,89.12,,鋼筋混凝土造,71年2月23日,五層,四層
RPWNMLMJIINFFBE97CA,37,11.47,,鋼筋混凝土造,71年2月23日,五層,
RPUOMLMJIINFFBE87CA,36,39.75,,鋼筋混凝土造,71年4月30日,十二層,五層
RPUOMLMJIINFFBE87CA,36,11.74,,鋼筋混凝土造,71年4月30日,十二層,
RPRNMLOJIINFFBE67CA,21,107.39,住家用,鋼筋混凝土造,86年6月30日,十四層,八層
RPRNMLOJIINFFBE67CA,21,63.38,見其他登記事項,鋼筋混凝土造,86年6月30日,十四層,
RPPPMLOJIINFFBE67CA,18,55.64,住家用,鋼筋混凝土造,89年3月4日,十四層,十一層
RPPPMLOJIINFFBE67CA,18,23.57,見其他登記事項,鋼筋混凝土造,89年3月4日,十四層,
RPQPMLOJIINFFBE77CA,14,106.47,住家用,鋼筋混凝土造,93年7月5日,十四層,八層
RPQPMLOJIINFFBE77CA,14,60.54,見其他登記事項,鋼筋混凝土造,93年7月5日,十四層,
