編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLNLIINFFBK38CA,37,90.38,住家用,鋼筋混凝土造,70年6月20日,,三層
RPRNMLNLIINFFBK38CA,37,7.00,見其他登記事項,鋼筋混凝土造,70年6月20日,,
RPXNMLMJIINFFBK68CA,26,104.70,住家用,鋼筋混凝土造,81年9月7日,七層,三層
RPXNMLMJIINFFBK68CA,26,35.81,見其他登記事項,鋼筋混凝土造,81年9月7日,,
RPXNMLKMIINFFBK78CA,30,199.36,住商用,鋼筋混凝土造,78年3月8日,,一層 二層 三層 屋頂突出物 騎樓
RPRNMLNLIINFFCK48CA,,174.02,住商用,鋼筋混凝土造,,二層,一層 二層 騎樓
RPPOMLKMIINFFBK08CA,1,99.95,住家用,鋼筋混凝土造,106年10月25日,五層,二層
RPPOMLKMIINFFBK08CA,1,16.46,見其他登記事項,鋼筋混凝土造,106年10月25日,五層,
RPPOMLKMIINFFBK08CA,1,25.30,見其他登記事項,鋼筋混凝土造,106年10月25日,五層,
RPQOMLKMIINFFBK18CA,1,90.88,住家用,鋼筋混凝土造,106年10月25日,五層,五層
RPQOMLKMIINFFBK18CA,1,25.30,見其他登記事項,鋼筋混凝土造,106年10月25日,五層,
RPQOMLKMIINFFBK18CA,1,15.00,見其他登記事項,鋼筋混凝土造,106年10月25日,五層,
RPPNMLNJIINFFEK28CA,22,61.63,住家用,鋼筋混凝土造,85年3月28日,六層,四層
RPPOMLLJIINFFDK08CA,23,9.47,見其他登記事項,鋼筋混凝土造,84年11月25日,十六層,
RPVOMLMJIINFFFK98CA,2,130.08,見其他登記事項,鋼筋混凝土造,105年6月13日,十四層,十三層
RPVOMLMJIINFFFK98CA,2,83.11,見其他登記事項,鋼筋混凝土造,105年6月13日,十四層,
RPQNMLMJIINFFFK38CA,,55.96,見其他登記事項,鋼筋混凝土造,107年6月8日,五層,三層
RPQNMLMJIINFFFK38CA,,28.47,見其他登記事項,鋼筋混凝土造,107年6月8日,五層,
RPOOMLNJIINFFFK38CA,,84.30,見其他登記事項,鋼筋混凝土造,107年3月22日,五層,三層
RPOOMLNJIINFFFK38CA,,35.32,見其他登記事項,鋼筋混凝土造,107年3月22日,五層,
RPRNMLNJIINFFFK58CA,7,139.82,見其他登記事項,見其他登記事項,100年4月18日,三層,一層 二層 三層 見其他登記事項
RPTNMLOJIINFFDK68CA,,157.13,住家用,鋼筋混凝土造,107年6月4日,三層,一層 二層 三層
RPVNMLNJIINFFFK98CA,,86.73,見其他登記事項,鋼筋混凝土造,107年6月29日,十四層,八層
RPVNMLNJIINFFFK98CA,,54.33,見其他登記事項,鋼筋混凝土造,107年6月29日,十五層,
RPVNMLNJIINFFFK98CA,,20.74,見其他登記事項,鋼筋混凝土造,107年6月29日,十五層,
RPTNMLNJIINFFFK78CA,25,86.40,住家用,鋼筋混凝土造,83年1月15日,七層,二層
RPSNMLPJIINFFFK88CA,,86.73,見其他登記事項,鋼筋混凝土造,107年6月29日,十四層,十三層
RPUNMLPJIINFFFK09CA,,62.89,見其他登記事項,鋼筋混凝土造,107年6月29日,十四層,六層
RPSNMLPJIINFFFK88CA,,55.54,見其他登記事項,鋼筋混凝土造,107年6月29日,十五層,
RPUNMLPJIINFFFK09CA,,49.50,見其他登記事項,鋼筋混凝土造,107年6月29日,十五層,
RPSNMLPJIINFFFK88CA,,20.74,見其他登記事項,鋼筋混凝土造,107年6月29日,十五層,
RPUNMLPJIINFFFK09CA,,14.99,見其他登記事項,鋼筋混凝土造,107年6月29日,十五層,
RPQNMLOJIINFFBK28DA,26,41.29,住家用,鋼筋混凝土造,81年9月29日,,四層
RPQNMLOJIINFFBK28DA,26,25.20,見其他登記事項,鋼筋混凝土造,81年9月29日,,
RPPNMLPJIINFFDK38CA,3,121.20,見其他登記事項,鋼筋混凝土造,104年7月10日,五層,五層 見其他登記事項
RPPNMLPJIINFFDK38CA,3,44.16,共有部分,鋼筋混凝土造,104年7月10日,五層,
RPQNMLOJIINFFDK38CA,2,33.50,共有部分,鋼筋混凝土造,105年3月25日,十四層,
RPPNMLOJIINFFDK28CA,2,157.53,見其他登記事項,鋼筋混凝土造,105年3月25日,十四層,六層
RPPNMLOJIINFFDK28CA,2,141.18,共有部分,鋼筋混凝土造,105年3月25日,十四層,
