編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLNJIINFFAF37CA,37,82.48,住家用,鋼筋混凝土造,70年12月24日,五層,四層
RPRQMLLJIINFFAF67CA,22,46.39,共有部份,鋼筋混凝土造,85年6月13日,九層,
RPVRMLNJIINFFAF38CA,,62.28,住家用,鋼筋混凝土造,,五層,四層
RPXPMLOJIINFFAF48CA,41,73.26,住家用,鋼筋混凝土造,66年11月15日,四層,一層
RPRNMLOJIINFFAF67CA,8,1.47,見其他登記事項,見其他登記事項,99年7月15日,四十六層,
RPRNMLOJIINFFAF67CA,8,26.89,住家用,見其他登記事項,99年7月15日,四十層,二十七層
RPRNMLOJIINFFAF67CA,8,2.55,見其他登記事項,見其他登記事項,99年7月15日,四十六層,
RPRNMLOJIINFFAF67CA,8,10.12,見其他登記事項,見其他登記事項,99年7月15日,四十層,
RPOQMLNJIINFFAF57CA,22,53.51,住家用,鋼筋混凝土造,85年6月13日,九層,八層
RPOQMLNJIINFFAF57CA,22,8.85,共有部份,鋼筋混凝土造,85年6月13日,九層,
RPOQMLNJIINFFAF57CA,22,9.26,共有部份,鋼筋混凝土造,85年6月13日,九層,
RPXQMLNJIINFFAF48CA,7,1.12,見其他登記事項,鋼筋混凝土造,100年6月2日,十四層,
RPXQMLNJIINFFAF48CA,7,57.49,住家用,鋼筋混凝土造,100年6月2日,十三層,五層
RPXQMLNJIINFFAF48CA,7,8.95,見其他登記事項,鋼筋混凝土造,100年6月2日,十四層,
RPXQMLNJIINFFAF48CA,7,13.27,見其他登記事項,鋼筋混凝土造,100年6月2日,十三層,
RPRQMLMJIINFFAF77CA,37,91.75,住家用,鋼筋混凝土造,70年12月21日,五層,五層
RPRPMLMJIINFFAF67CA,22,42.59,共有部份,鋼筋混凝土造,85年7月17日,八層,
RPRPMLMJIINFFAF67CA,22,9.12,共有部份,鋼筋混凝土造,85年7月17日,八層,
RPRPMLMJIINFFAF67CA,22,71.18,住家用,鋼筋混凝土造,85年7月17日,八層,四層
RPROMLMJIINFFAF57CA,37,72.84,住家用,鋼筋混凝土造,70年5月13日,五層,五層 陽台
RPWOMLPJIINFFAF38CA,43,101.44,住家用,鋼筋混凝土造,64年10月17日,四層,三層
RPWPMLLKIINFFAF18CA,43,83.37,住家用,加強磚造,64年7月22日,四層,二層 陽台
RPQQMLPJIINFFAF97CA,,84.98,住家用,加強磚造,,四層,三層 陽台
RPSOMLMJIINFFBF77CA,24,119.61,住家用,鋼筋混凝土造,83年10月19日,八層,六層
RPSOMLMJIINFFBF77CA,24,4.91,共有部分,鋼筋混凝土造,83年10月19日,八層,
RPSOMLMJIINFFBF77CA,24,5.88,共有部分,鋼筋混凝土造,83年10月19日,八層,
RPWOMLSJIINFFAF68CA,,93.17,見其他登記事項,鋼筋混凝土造,107年7月2日,二十二層,十九層
RPWOMLSJIINFFAF68CA,,59.54,見其他登記事項,鋼筋混凝土造,107年7月2日,二十二層,
RPWOMLSJIINFFAF68CA,,26.56,見其他登記事項,鋼筋混凝土造,107年7月2日,二十二層,
RPPPMLSJIINFFAF08CA,,109.11,見其他登記事項,鋼筋混凝土造,107年7月2日,二十二層,二十層
RPPPMLSJIINFFAF08CA,,63.09,見其他登記事項,鋼筋混凝土造,107年7月2日,二十二層,
RPPPMLSJIINFFAF08CA,,27.48,見其他登記事項,鋼筋混凝土造,107年7月2日,二十二層,
RPXOMLSJIINFFAF78CA,,72.24,見其他登記事項,鋼筋混凝土造,107年7月2日,二十二層,十九層
RPXOMLSJIINFFAF78CA,,54.82,見其他登記事項,鋼筋混凝土造,107年7月2日,二十二層,
RPXOMLSJIINFFAF78CA,,20.61,見其他登記事項,鋼筋混凝土造,107年7月2日,二十二層,
RPQPMLSJIINFFAF18CA,,108.91,見其他登記事項,鋼筋混凝土造,107年7月2日,二十二層,十一層
RPQPMLSJIINFFAF18CA,,63.09,見其他登記事項,鋼筋混凝土造,107年7月2日,二十二層,
RPQPMLSJIINFFAF18CA,,27.44,見其他登記事項,鋼筋混凝土造,107年7月2日,二十二層,
RPSNMLMJIINFFBF67CA,1,74.68,見其他登記事項,鋼筋混凝土造,106年7月21日,十九層,十層
RPSNMLMJIINFFBF67CA,1,45.22,見其他登記事項,鋼筋混凝土造,106年7月21日,十九層,
RPSNMLMJIINFFBF67CA,1,14.23,見其他登記事項,鋼筋混凝土造,106年7月21日,十九層,
RPRNMLMJIINFFBF57CA,1,32.07,見其他登記事項,鋼筋混凝土造,106年7月21日,十九層,
RPRNMLMJIINFFBF57CA,1,7.08,見其他登記事項,鋼筋混凝土造,106年7月21日,十九層,
RPRNMLMJIINFFBF57CA,1,37.20,見其他登記事項,鋼筋混凝土造,106年7月21日,十九層,十五層
RPQPMLMJIINFFBF67CA,5,18.35,見其他登記事項,鋼筋混凝土造,102年12月16日,十五層,
RPQPMLMJIINFFBF67CA,5,75.13,見其他登記事項,鋼筋混凝土造,102年12月16日,十五層,十四層
RPQPMLMJIINFFBF67CA,5,46.82,見其他登記事項,鋼筋混凝土造,102年12月16日,十五層,
RPSVMLMLIINFFAF58CA,4,139.77,住家用,鋼筋混凝土造,103年6月4日,十二層,四層
RPSVMLMLIINFFAF58CA,4,22.27,見其他登記事項,鋼筋混凝土造,103年6月4日,十二層,
RPSVMLMLIINFFAF58CA,4,14.78,見其他登記事項,鋼筋混凝土造,103年6月4日,十二層,
RPSVMLMLIINFFAF58CA,4,27.45,見其他登記事項,鋼筋混凝土造,103年6月4日,十二層,
RPVQMLNJIINFFBF38CA,24,26.53,見其他登記事項,鋼筋混凝土造,83年5月26日,十層,地下一層
RPVQMLNJIINFFBF38CA,24,1.68,共有部分,鋼筋混凝土造,83年5月26日,十層,
RPVQMLNJIINFFBF38CA,24,2.60,共有部分,鋼筋混凝土造,83年5月26日,十層,
RPWUMLMJIINFFBF78CA,13,43.76,共有部分,鋼筋混凝土造,94年10月21日,十三層,
RPWUMLMJIINFFBF78CA,13,54.56,住家用,鋼筋混凝土造,94年10月21日,十二層,六層
RPOTMLMJIINFFBF87CA,37,149.64,住家用,鋼筋混凝土造,70年5月13日,五層,五層
RPPSMLOJIINFFBF08CA,1,71.44,見其他登記事項,鋼筋混凝土造,107年2月14日,九層,九層
RPPSMLOJIINFFBF08CA,1,45.63,見其他登記事項,鋼筋混凝土造,107年2月14日,九層,
RPXPMLMJIINFFBF38CA,24,77.36,住家用,鋼筋混凝土造,83年8月19日,十三層,十層
RPXPMLMJIINFFBF38CA,24,45.28,共有部分,鋼筋混凝土造,83年8月19日,十三層,
RPXSMLMJIINFFBF68CA,3,73.70,見其他登記事項,鋼筋混凝土造,104年8月20日,十五層,七層
RPXSMLMJIINFFBF68CA,3,16.10,見其他登記事項,鋼筋混凝土造,104年8月20日,十五層,
RPXSMLMJIINFFBF68CA,3,45.90,見其他登記事項,鋼筋混凝土造,104年8月20日,十五層,
RPRPMLOJIINFFBF97CA,29,61.92,住家用,鋼筋混凝土造,78年10月17日,五層,三層
RPRPMLOJIINFFBF97CA,29,1.93,共有部分,鋼筋混凝土造,78年10月17日,五層,
RPQSMLOJIINFFBF18CA,,44.34,見其他登記事項,鋼筋混凝土造,107年2月14日,九層,
RPQSMLOJIINFFBF18CA,,68.82,見其他登記事項,鋼筋混凝土造,107年2月14日,九層,三層
RPXPMLNJIINFFBF48CA,42,67.41,住家用,加強磚造,65年12月28日,四層,四層 陽台
RPOQMLOJIINFFBF77CA,42,31.76,住家用,加強磚造,65年12月20日,四層,三層 陽台
RPOPMLNJIINFFBF57CA,22,84.01,住家用,鋼筋混凝土造,85年4月19日,七層,七層
RPOPMLNJIINFFBF57CA,22,15.86,共有部分,鋼筋混凝土造,85年4月19日,七層,
